제주특별자치도,제주특별자치도 서귀포시 천지동,천지경로당,2017-05-15,2017-09-30,343.8,40,2,5,N,N,N,,제주특별자치도 서귀포시 서문로 37,,제주특별자치도 서귀포시청,,33.24959927,126.5584098,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 효돈동,신효경로당,2017-05-15,2017-09-30,619.94,29,7,1,N,N,N,,제주특별자치도 서귀포시 신효중앙로4번길 1,,제주특별자치도 서귀포시청,,33.26459726,126.6143326,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 효돈동,하효경로당,2017-05-15,2017-09-30,318.27,60,12,1,N,N,N,,제주특별자치도 서귀포시 하효중앙로132,,제주특별자치도 서귀포시청,,33.26201829,126.6189116,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,돈내코경로당,2017-05-15,2017-09-30,102.65,13,1,1,N,N,N,,제주특별자치도 서귀포시 돈내코로 217(상효동),,제주특별자치도 서귀포시청,,33.30214392,126.5743368,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,법호촌경로당,2017-05-15,2017-09-30,110.2,30,1,1,N,N,N,,제주특별자치도 서귀포시 하신상로427번길 5-3(상효동),,제주특별자치도 서귀포시청,,33.29160971,126.5960573,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,상효1동경로당,2017-05-15,2017-09-30,223.27,29,4,2,N,N,N,,제주특별자치도 서귀포시 상효로 152(상효동),,제주특별자치도 서귀포시청,,33.27263921,126.5970892,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,상효2동경로당,2017-05-15,2017-09-30,265.6,21,0,1,N,N,N,,제주특별자치도 서귀포시 동상효로 23(상효동),,제주특별자치도 서귀포시청,,33.28079807,126.6098173,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 영천동,토평경로당,2017-05-15,2017-09-30,377.17,50,1,2,N,N,N,,제주특별자치도 서귀포시 토평로 58(토평동),,제주특별자치도 서귀포시청,,33.27109842,126.5902183,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍10통경로당,2017-05-15,2017-09-30,121,20,2,1,N,N,N,,제주특별자치도 서귀포시 태평로512번길 9,,제주특별자치도 서귀포시청,,33.24995375,126.5742209,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍11통경로당,2017-05-15,2017-09-30,63.9,21,4,1,N,N,N,,제주특별자치도 서귀포시 태평로512번길10,,제주특별자치도 서귀포시청,,33.24937953,126.5718929,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍1통경로당,2017-05-15,2017-09-30,124.39,15,5,2,N,N,N,,제주특별자치도 서귀포시 중앙로 182번길 49,,제주특별자치도 서귀포시청,,33.26260951,126.5639552,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍2통경로당,2017-05-15,2017-09-30,124.1,21,2,2,N,N,N,,제주특별자치도 서귀포시 중산간동로 7920번길  6-1,,제주특별자치도 서귀포시청,,33.26615368,126.5698706,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍5통경로당,2017-05-15,2017-09-30,80.55,15,2,2,N,N,N,,제주특별자치도 서귀포시 태평로 549,,제주특별자치도 서귀포시청,,33.25291977,126.5746486,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍6단지경로당,2017-05-15,2017-09-30,111.9,23,3,1,N,N,N,,제주특별자치도 서귀포시 중앙로 198-9,,제주특별자치도 서귀포시청,,33.26245037,126.5597317,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍6통경로당,2017-05-15,2017-09-30,89.64,20,5,1,N,N,N,,제주특별자치도 서귀포시 동홍중앙로 10,,제주특별자치도 서귀포시청,,33.25160914,126.5721182,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍7통경로당,2017-05-15,2017-09-30,82.5,20,2,1,N,N,N,,제주특별자치도 서귀포시 동홍중앙로 30,,제주특별자치도 서귀포시청,,33.25304804,126.5720897,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,동홍9통경로당,2017-05-15,2017-09-30,102.63,21,3,1,N,N,N,,제주특별자치도 서귀포시 중산간동로 8002,,제주특별자치도 서귀포시청,,33.26534604,126.5606488,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,문부로경로당,2017-05-15,2017-09-30,71.25,20,3,1,N,N,N,,제주특별자치도 서귀포시 태평로537번길 40-9,,제주특별자치도 서귀포시청,,33.25398814,126.5706943,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 동홍동,인터불고코아루경로당,2017-05-15,2017-09-30,67.54,10,0,2,N,N,N,,제주특별자치도 서귀포시 일주동로 8565,,제주특별자치도 서귀포시청,,33.25453924,126.5736363,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 서홍동,서홍경로당,2017-05-15,2017-09-30,254.71,80,7,3,N,N,N,,제주특별자치도 서귀포시 흙담솔로 17-7,,제주특별자치도 서귀포시청,,33.2598057,126.5573926,2017-09-13
제주특별자치도,제주특별자치도 서귀포시 대륜동,법환경로당,2017-05-15,2017-09-30,389.6,45,3,3,N,N,N,,제주특별자치도 서귀포시 법환로 76,,제주특별자치도 서귀포시청,,33.23984323,126.5092275,2017-09-13
